Sobic.001G000100.1	Sb01g000200
Sobic.004G246900.1	Sb04g028680
Sobic.004G247000.1	Sb04g028690
Sobic.004G247000.2	Sb04g028690
Sobic.004G247000.3	Sb04g028690
Sobic.004G247000.4	Sb04g028690
Sobic.004G247100.1	Sb04g028700
Sobic.004G247100.2	Sb04g028700
Sobic.004G247200.1	Sb04g028710
Sobic.004G247300.1	Sb04g028720
Sobic.004G247300.3	Sb04g028720
Sobic.004G247400.1	Sb04g028730
Sobic.004G247500.1	Sb04g028740
Sobic.004G247700.1	Sb04g028755
Sobic.004G247800.1	Sb04g028760
Sobic.004G247900.1	Sb04g028770
Sobic.004G248000.1	Sb04g028780
Sobic.004G248100.1	Sb04g028790
Sobic.004G248200.1	Sb04g028800
Sobic.004G248300.1	Sb04g028810
Sobic.004G248400.2	Sb04g028820
Sobic.004G248400.3	Sb04g028820
Sobic.004G248400.4	Sb04g028820
Sobic.004G248500.1	Sb04g028830
Sobic.004G248600.1	Sb04g028840
Sobic.004G248800.1	Sb04g028860
Sobic.004G248900.1	Sb04g028870
Sobic.004G249000.1	Sb04g028880
Sobic.004G249100.1	Sb04g028890
Sobic.004G249300.1	Sb04g028900
Sobic.004G249500.1	Sb04g028920
Sobic.004G249600.1	Sb04g028930
Sobic.004G249700.1	Sb04g028940
Sobic.004G249800.1	Sb04g028950
Sobic.004G249800.2	Sb04g028950
Sobic.004G250100.1	Sb04g028970
Sobic.004G250200.1	Sb04g028980
Sobic.004G250200.2	Sb04g028980
Sobic.004G250300.1	Sb04g028990
Sobic.004G250500.1	Sb04g029010
Sobic.004G250600.1	Sb04g029020
Sobic.004G250600.2	Sb04g029020
Sobic.004G250700.1	Sb04g029030
Sobic.004G250800.1	Sb04g029035
Sobic.004G250900.2	Sb04g029040
Sobic.004G250900.3	Sb04g029040
Sobic.004G250900.4	Sb04g029040
Sobic.004G251000.1	Sb04g029050
Sobic.004G251100.1	Sb04g029060
Sobic.004G251200.1	Sb04g029070
Sobic.004G251300.1	Sb04g029080
Sobic.004G251300.2	Sb04g029080
Sobic.004G251300.3	Sb04g029080
Sobic.004G251500.1	Sb04g029100
Sobic.004G251600.1	Sb04g029120
Sobic.004G251800.1	Sb04g029130
Sobic.004G251900.2	Sb04g029140
Sobic.004G252000.1	Sb04g029150
Sobic.004G252000.2	Sb04g029150
Sobic.004G252100.1	Sb04g029160
Sobic.004G252200.1	Sb04g029170
Sobic.004G252200.2	Sb04g029170
Sobic.004G252400.2	Sb04g029190
Sobic.004G252400.3	Sb04g029190
Sobic.004G252500.1	Sb04g029200
Sobic.004G252600.1	Sb04g029210
Sobic.004G252800.1	Sb04g029220
Sobic.004G253000.1	Sb04g029240
Sobic.004G253100.1	Sb04g029250
Sobic.004G253100.2	Sb04g029250
Sobic.004G253100.3	Sb04g029250
Sobic.004G253100.4	Sb04g029250
Sobic.004G253500.1	Sb04g029280
Sobic.004G253500.2	Sb04g029280
Sobic.004G253900.1	Sb04g029290
Sobic.004G254000.1	Sb04g029300
Sobic.004G254200.1	Sb04g029320
Sobic.004G254300.1	Sb04g029330
Sobic.004G254400.1	Sb04g029340
Sobic.004G254500.1	Sb04g029350
Sobic.004G254600.1	Sb04g029360
Sobic.004G254900.1	Sb04g029390
Sobic.004G255000.1	Sb04g029400
Sobic.004G255100.1	Sb04g029410
Sobic.004G255200.1	Sb04g029420
Sobic.004G255300.1	Sb04g029423
Sobic.004G255400.1	Sb04g029426
Sobic.004G255500.1	Sb04g029430
Sobic.004G255600.1	Sb04g029440
Sobic.004G255700.1	Sb04g029450
Sobic.004G255800.1	Sb04g029460
Sobic.004G255800.2	Sb04g029460
Sobic.004G256000.1	Sb04g029465
Sobic.004G256100.1	Sb04g029470
Sobic.004G256100.2	Sb04g029470
Sobic.004G256100.3	Sb04g029470
Sobic.004G256100.4	Sb04g029470
Sobic.004G256200.1	Sb04g029480
Sobic.004G256300.1	Sb04g029490
Sobic.004G256300.2	Sb04g029490
Sobic.004G256300.3	Sb04g029490
Sobic.004G256300.4	Sb04g029490
Sobic.004G256300.5	Sb04g029490
Sobic.004G256400.1	Sb04g029500
Sobic.004G256500.1	Sb04g029510
Sobic.004G256600.1	Sb04g029520
Sobic.004G256700.1	Sb04g029530
Sobic.004G256800.1	Sb04g029540
Sobic.004G256800.2	Sb04g029540
Sobic.004G256800.3	Sb04g029540
Sobic.004G256900.1	Sb04g029550
Sobic.004G257000.1	Sb04g029560
Sobic.004G257000.2	Sb04g029560
Sobic.004G257100.1	Sb04g029570
Sobic.004G257200.1	Sb04g029580
Sobic.004G257200.2	Sb04g029580
Sobic.004G257300.1	Sb04g029590
Sobic.004G257400.1	Sb04g029600
Sobic.004G257600.1	Sb04g029620
Sobic.004G257700.1	Sb04g029630
Sobic.004G257800.1	Sb04g029635
Sobic.004G258200.1	Sb04g029660
Sobic.004G258200.2	Sb04g029660
Sobic.004G258200.3	Sb04g029660
Sobic.004G258200.4	Sb04g029660
Sobic.004G258300.1	Sb04g029670
Sobic.004G258400.1	Sb04g029680
Sobic.004G258500.1	Sb04g029690
Sobic.004G258600.1	Sb04g029700
Sobic.004G258700.1	Sb04g029710
Sobic.004G258700.2	Sb04g029710
Sobic.004G258700.3	Sb04g029710
Sobic.004G258800.1	Sb04g029720
Sobic.004G259000.1	Sb04g029730
Sobic.004G259200.1	Sb04g029750
Sobic.004G259200.2	Sb04g029750
Sobic.004G259300.1	Sb04g029760
Sobic.004G259300.2	Sb04g029760
Sobic.004G259366.1	Sb04g029770
Sobic.004G259500.1	Sb04g029790
Sobic.004G259600.1	Sb04g029800
Sobic.004G259700.1	Sb04g029810
Sobic.004G259800.1	Sb04g029820
Sobic.004G259900.1	Sb04g029830
Sobic.004G260000.1	Sb04g029840
Sobic.004G260000.2	Sb04g029840
Sobic.004G260100.1	Sb04g029850
Sobic.004G260100.2	Sb04g029850
Sobic.004G260200.1	Sb04g029860
Sobic.004G260300.1	Sb04g029870
Sobic.004G260400.1	Sb04g029880
Sobic.004G260500.1	Sb04g029890
Sobic.004G260600.1	Sb04g029900
Sobic.004G260800.1	Sb04g029920
Sobic.004G261100.1	Sb04g029930
Sobic.004G261200.1	Sb04g029940
Sobic.004G261300.1	Sb04g029950
Sobic.004G261400.1	Sb04g029960
Sobic.004G261500.1	Sb04g029970
Sobic.004G261600.1	Sb04g029980
Sobic.004G261600.2	Sb04g029980
Sobic.004G261600.3	Sb04g029980
Sobic.004G261700.1	Sb04g029990
Sobic.004G261700.2	Sb04g029990
Sobic.004G261800.1	Sb04g030000
Sobic.004G261900.1	Sb04g030010
Sobic.004G262000.1	Sb04g030020
Sobic.004G262100.1	Sb04g030030
Sobic.004G262200.2	Sb04g030040
Sobic.004G262200.3	Sb04g030040
Sobic.004G262300.1	Sb04g030050
Sobic.004G262400.1	Sb04g030060
Sobic.004G262600.1	Sb04g030080
Sobic.004G262700.1	Sb04g030100
Sobic.004G262800.1	Sb04g030110
Sobic.004G262900.1	Sb04g030120
Sobic.004G263000.1	Sb04g030130
Sobic.004G263100.1	Sb04g030135
Sobic.004G263200.1	Sb04g030140
Sobic.004G263200.2	Sb04g030140
Sobic.004G263200.3	Sb04g030140
Sobic.004G263200.4	Sb04g030140
Sobic.004G263500.1	Sb04g030160
Sobic.004G263500.2	Sb04g030160
Sobic.004G263700.1	Sb04g030180
Sobic.004G263800.1	Sb04g030190
Sobic.004G263900.1	Sb04g030200
Sobic.004G264000.1	Sb04g030210
Sobic.004G264100.1	Sb04g030220
Sobic.004G264100.2	Sb04g030220
Sobic.004G264200.1	Sb04g030230
Sobic.004G264300.1	Sb04g030240
Sobic.004G264400.1	Sb04g030250
Sobic.004G264500.1	Sb04g030260
Sobic.004G264600.1	Sb04g030270
Sobic.004G264700.1	Sb04g030280
Sobic.004G264800.1	Sb04g030290
Sobic.004G264900.1	Sb04g030300
Sobic.004G265000.1	Sb04g030310
Sobic.004G265200.1	Sb04g030330
Sobic.004G265200.2	Sb04g030330
Sobic.004G265400.1	Sb04g030340
Sobic.004G265600.1	Sb04g030360
Sobic.004G265800.1	Sb04g030380
Sobic.004G265900.1	Sb04g030390
Sobic.004G266000.1	Sb04g030400
Sobic.004G266100.1	Sb04g030410
Sobic.004G266200.1	Sb04g030420
Sobic.004G266300.1	Sb04g030430
Sobic.004G266300.2	Sb04g030430
Sobic.004G266300.3	Sb04g030430
Sobic.004G266400.1	Sb04g030440
Sobic.004G266600.1	Sb04g030460
Sobic.004G266700.1	Sb04g030470
Sobic.004G266700.2	Sb04g030470
Sobic.004G266800.1	Sb04g030480
Sobic.004G266900.1	Sb04g030490
Sobic.004G267000.2	Sb04g030510
Sobic.004G267000.3	Sb04g030510
Sobic.004G267000.4	Sb04g030510
Sobic.004G267200.1	Sb04g030515
Sobic.004G267300.1	Sb04g030520
Sobic.004G267400.1	Sb04g030530
Sobic.004G267400.2	Sb04g030530
Sobic.004G267500.1	Sb04g030540
Sobic.004G267500.2	Sb04g030540
Sobic.004G267500.3	Sb04g030540
Sobic.004G267600.1	Sb04g030550
Sobic.004G267700.2	Sb04g030560
Sobic.004G267800.1	Sb04g030570
Sobic.004G268000.1	Sb04g030590
Sobic.004G268000.2	Sb04g030590
Sobic.004G268100.1	Sb04g030600
Sobic.004G268200.1	Sb04g030610
Sobic.004G268200.2	Sb04g030610
Sobic.004G268300.1	Sb04g030620
Sobic.004G268300.2	Sb04g030620
Sobic.004G268400.1	Sb04g030630
Sobic.004G268500.1	Sb04g030640
Sobic.004G268600.1	Sb04g030650
Sobic.004G268700.1	Sb04g030660
Sobic.004G268900.1	Sb04g030680
Sobic.004G269000.1	Sb04g030690
Sobic.004G269000.2	Sb04g030690
Sobic.004G269100.1	Sb04g030700
Sobic.004G269100.2	Sb04g030700
Sobic.004G269100.3	Sb04g030700
Sobic.004G269100.4	Sb04g030700
Sobic.004G269400.1	Sb04g030720
Sobic.004G269400.2	Sb04g030720
Sobic.004G269600.1	Sb04g030740
Sobic.004G269700.1	Sb04g030750
Sobic.004G269800.1	Sb04g030760
Sobic.004G269900.1	Sb04g030770
Sobic.004G269900.2	Sb04g030770
Sobic.004G269900.3	Sb04g030770
Sobic.004G270000.3	Sb04g030780
Sobic.004G270100.1	Sb04g030790
Sobic.004G270100.2	Sb04g030790
Sobic.004G270100.3	Sb04g030790
Sobic.004G270100.4	Sb04g030790
Sobic.004G270200.1	Sb04g030800
Sobic.004G270200.2	Sb04g030800
Sobic.004G270400.1	Sb04g030810
Sobic.004G270500.1	Sb04g030820
Sobic.004G270600.1	Sb04g030830
Sobic.004G270600.2	Sb04g030830
Sobic.004G270800.3	Sb04g030840
Sobic.004G270800.4	Sb04g030840
Sobic.004G270900.3	Sb04g030850
Sobic.004G271000.1	Sb04g030860
Sobic.004G271200.1	Sb04g030870
Sobic.004G271200.2	Sb04g030870
Sobic.004G271300.1	Sb04g030880
Sobic.004G271400.1	Sb04g030890
Sobic.004G271500.1	Sb04g030895
Sobic.004G271500.2	Sb04g030895
Sobic.004G271500.3	Sb04g030895
Sobic.004G271500.4	Sb04g030895
Sobic.004G271600.1	Sb04g030900
Sobic.004G271700.1	Sb04g030910
Sobic.004G271800.1	Sb04g030930
Sobic.004G271900.2	Sb04g030940
Sobic.004G271900.3	Sb04g030940
Sobic.004G272100.1	Sb04g030950
Sobic.004G272100.2	Sb04g030950
Sobic.004G272200.1	Sb04g030960
Sobic.004G272200.2	Sb04g030960
Sobic.004G272300.1	Sb04g030970
Sobic.004G272400.1	Sb04g030980
Sobic.004G272500.1	Sb04g030990
Sobic.004G272600.1	Sb04g031000
Sobic.004G272700.1	Sb04g031010
Sobic.004G272800.4	Sb04g031020
Sobic.004G272800.5	Sb04g031020
Sobic.004G272800.6	Sb04g031020
Sobic.004G272800.7	Sb04g031020
Sobic.004G273000.1	Sb04g031030
Sobic.004G273100.1	Sb04g031040
Sobic.004G273200.1	Sb04g031050
Sobic.004G273300.1	Sb04g031060
Sobic.004G273400.1	Sb04g031070
Sobic.004G273500.1	Sb04g031080
Sobic.004G273550.1	Sb04g031090
Sobic.004G273600.1	Sb04g031100
Sobic.004G273600.2	Sb04g031100
Sobic.004G273800.1	Sb04g031110
Sobic.004G273900.1	Sb04g031120
Sobic.004G274000.1	Sb04g031130
Sobic.004G274100.1	Sb04g031140
Sobic.004G274100.2	Sb04g031140
Sobic.004G274100.3	Sb04g031140
Sobic.004G274100.4	Sb04g031140
Sobic.004G274200.1	Sb04g031150
Sobic.004G274200.2	Sb04g031150
Sobic.004G274400.1	Sb04g031160
Sobic.004G274400.2	Sb04g031160
Sobic.004G274600.1	Sb04g031170
Sobic.004G274600.2	Sb04g031170
Sobic.004G274700.1	Sb04g031180
Sobic.004G274800.1	Sb04g031190
Sobic.004G274900.1	Sb04g031200
Sobic.004G274900.2	Sb04g031200
Sobic.004G274900.3	Sb04g031200
Sobic.004G274900.4	Sb04g031200
Sobic.004G275000.1	Sb04g031210
Sobic.004G275100.1	Sb04g031220
Sobic.004G275200.1	Sb04g031230
Sobic.004G275200.2	Sb04g031230
Sobic.004G275200.3	Sb04g031230
Sobic.004G275400.1	Sb04g031240
Sobic.004G275500.1	Sb04g031250
Sobic.004G275600.1	Sb04g031260
Sobic.004G275700.1	Sb04g031270
Sobic.004G275800.1	Sb04g031280
Sobic.004G275900.1	Sb04g031290
Sobic.004G276200.1	Sb04g031320
Sobic.004G276500.2	Sb04g031340
Sobic.004G276500.3	Sb04g031340
Sobic.004G276600.1	Sb04g031350
Sobic.004G276600.2	Sb04g031350
Sobic.004G276700.1	Sb04g031370
Sobic.004G276800.1	Sb04g031380
Sobic.004G277000.1	Sb04g031400
Sobic.004G277000.2	Sb04g031400
Sobic.004G277000.3	Sb04g031400
Sobic.004G277200.1	Sb04g031420
Sobic.004G277300.1	Sb04g031430
Sobic.004G277400.1	Sb04g031440
Sobic.004G277400.2	Sb04g031440
Sobic.004G277400.3	Sb04g031440
Sobic.004G277400.4	Sb04g031440
Sobic.004G277501.1	Sb04g031450
Sobic.004G277600.1	Sb04g031470
Sobic.004G277700.1	Sb04g031480
Sobic.004G277800.10	Sb04g031485
Sobic.004G277800.11	Sb04g031485
Sobic.004G277800.2	Sb04g031485
Sobic.004G277800.3	Sb04g031485
Sobic.004G277800.4	Sb04g031485
Sobic.004G277800.5	Sb04g031485
Sobic.004G277800.6	Sb04g031485
Sobic.004G277800.7	Sb04g031485
Sobic.004G277800.8	Sb04g031485
Sobic.004G277800.9	Sb04g031485
Sobic.004G278000.1	Sb04g031490
Sobic.004G278000.2	Sb04g031490
Sobic.004G278100.1	Sb04g031500
Sobic.004G278200.1	Sb04g031510
Sobic.004G278200.2	Sb04g031510
Sobic.004G278300.1	Sb04g031520
Sobic.004G278500.1	Sb04g031530
Sobic.004G278600.1	Sb04g031540
Sobic.004G278650.1	Sb04g031544
Sobic.004G279000.1	Sb04g031560
Sobic.004G279100.1	Sb04g031570
Sobic.004G279100.2	Sb04g031570
Sobic.004G279200.1	Sb04g031580
Sobic.004G279200.2	Sb04g031580
Sobic.004G279300.1	Sb04g031590
Sobic.004G279400.1	Sb04g031600
Sobic.004G279400.2	Sb04g031600
Sobic.004G279500.1	Sb04g031610
Sobic.004G279500.2	Sb04g031610
Sobic.004G279500.3	Sb04g031610
Sobic.004G279500.4	Sb04g031610
Sobic.004G279500.5	Sb04g031610
Sobic.004G279601.1	Sb04g031620
Sobic.004G279700.1	Sb04g031630
Sobic.004G279800.1	Sb04g031640
Sobic.004G279900.1	Sb04g031650
Sobic.004G280100.1	Sb04g031670
Sobic.004G280200.1	Sb04g031680
Sobic.004G280301.1	Sb04g031690
Sobic.004G280301.2	Sb04g031690
Sobic.004G280500.1	Sb04g031710
Sobic.004G280700.1	Sb04g031720
Sobic.004G280800.1	Sb04g031730
Sobic.004G280900.1	Sb04g031740
Sobic.004G281000.1	Sb04g031750
Sobic.004G281200.1	Sb04g031770
Sobic.004G281300.1	Sb04g031780
Sobic.004G281300.2	Sb04g031780
Sobic.004G281400.1	Sb04g031790
Sobic.004G281500.1	Sb04g031800
Sobic.004G281600.2	Sb04g031805
Sobic.004G281600.3	Sb04g031805
Sobic.004G281700.1	Sb04g031810
Sobic.004G281800.1	Sb04g031820
Sobic.004G282000.1	Sb04g031840
Sobic.004G282100.1	Sb04g031850
Sobic.004G282400.1	Sb04g031870
Sobic.004G282500.1	Sb04g031880
Sobic.004G282500.2	Sb04g031880
Sobic.004G282500.3	Sb04g031880
Sobic.004G282700.1	Sb04g031900
Sobic.004G282800.1	Sb04g031910
Sobic.004G282900.1	Sb04g031920
Sobic.004G282900.2	Sb04g031920
Sobic.004G283000.1	Sb04g031930
Sobic.004G283100.1	Sb04g031940
Sobic.004G283500.1	Sb04g031980
Sobic.004G283600.1	Sb04g031990
Sobic.004G283700.1	Sb04g032000
Sobic.004G283800.1	Sb04g032010
Sobic.004G283900.1	Sb04g032020
Sobic.004G284200.1	Sb04g032030
Sobic.004G284400.1	Sb04g032040
Sobic.004G284500.1	Sb04g032050
Sobic.004G284500.2	Sb04g032050
Sobic.004G284600.1	Sb04g032060
Sobic.004G284700.1	Sb04g032070
Sobic.004G284800.1	Sb04g032080
Sobic.004G284800.2	Sb04g032080
Sobic.004G284900.1	Sb04g032090
Sobic.004G285000.1	Sb04g032100
Sobic.004G285100.1	Sb04g032110
Sobic.004G285200.1	Sb04g032120
Sobic.004G285200.2	Sb04g032120
Sobic.004G285300.1	Sb04g032130
Sobic.004G285300.2	Sb04g032130
Sobic.004G285400.1	Sb04g032140
Sobic.004G285400.2	Sb04g032140
Sobic.004G285400.5	Sb04g032140
Sobic.004G285400.6	Sb04g032140
Sobic.004G285400.7	Sb04g032140
Sobic.004G285600.1	Sb04g032150
Sobic.004G285700.1	Sb04g032160
Sobic.004G285700.2	Sb04g032160
Sobic.004G285700.3	Sb04g032160
Sobic.004G285700.4	Sb04g032160
Sobic.004G285800.1	Sb04g032170
Sobic.004G286000.1	Sb04g032190
Sobic.004G286100.1	Sb04g032200
Sobic.004G286500.1	Sb04g032240
Sobic.004G286500.2	Sb04g032240
Sobic.004G286500.3	Sb04g032240
Sobic.004G286600.1	Sb04g032250
Sobic.004G286700.1	Sb04g032260
Sobic.004G286700.2	Sb04g032260
Sobic.004G286800.1	Sb04g032270
Sobic.004G287000.1	Sb04g032280
Sobic.004G287100.1	Sb04g032290
Sobic.004G287100.2	Sb04g032290
Sobic.004G287200.1	Sb04g032293
Sobic.004G287400.1	Sb04g032300
Sobic.004G287600.1	Sb04g032320
Sobic.004G287600.2	Sb04g032320
Sobic.004G287600.3	Sb04g032320
Sobic.004G287700.1	Sb04g032330
Sobic.004G287800.1	Sb04g032340
Sobic.004G287900.1	Sb04g032350
Sobic.004G288000.1	Sb04g032360
Sobic.004G288100.1	Sb04g032370
Sobic.004G288200.1	Sb04g032380
Sobic.004G288300.1	Sb04g032390
Sobic.004G288400.1	Sb04g032400
Sobic.004G288500.1	Sb04g032410
Sobic.004G288600.1	Sb04g032420
Sobic.004G288700.1	Sb04g032430
Sobic.004G289000.1	Sb04g032450
Sobic.004G289000.3	Sb04g032450
Sobic.004G289100.1	Sb04g032460
Sobic.004G289300.1	Sb04g032465
Sobic.004G289400.1	Sb04g032470
Sobic.004G289700.1	Sb04g032480
Sobic.004G289800.1	Sb04g032490
Sobic.004G290000.1	Sb04g032510
Sobic.004G290300.1	Sb04g032530
Sobic.004G290400.1	Sb04g032540
Sobic.004G290500.1	Sb04g032550
Sobic.004G290800.1	Sb04g032570
Sobic.004G290900.1	Sb04g032580
Sobic.004G291100.1	Sb04g032600
Sobic.004G291500.1	Sb04g032620
Sobic.004G291700.1	Sb04g032625
Sobic.004G292001.1	Sb04g032640
Sobic.004G292800.1	Sb04g032670
Sobic.004G292900.1	Sb04g032680
Sobic.004G293000.1	Sb04g032690
Sobic.004G293100.1	Sb04g032700
Sobic.004G293200.1	Sb04g032710
Sobic.004G293300.1	Sb04g032720
Sobic.004G293400.1	Sb04g032730
Sobic.004G293500.1	Sb04g032740
Sobic.004G293500.2	Sb04g032740
Sobic.004G293500.3	Sb04g032740
Sobic.004G293500.4	Sb04g032740
Sobic.004G293500.5	Sb04g032740
Sobic.004G293500.6	Sb04g032740
Sobic.004G293600.1	Sb04g032750
Sobic.004G293700.1	Sb04g032760
Sobic.004G293800.1	Sb04g032770
Sobic.004G293900.1	Sb04g032780
Sobic.004G294100.1	Sb04g032800
Sobic.004G294300.1	Sb04g032820
Sobic.004G294400.1	Sb04g032830
Sobic.004G294500.1	Sb04g032840
Sobic.004G294600.1	Sb04g032850
Sobic.004G294700.1	Sb04g032860
Sobic.004G294700.2	Sb04g032860
Sobic.004G294700.3	Sb04g032860
Sobic.004G294700.4	Sb04g032860
Sobic.004G294700.5	Sb04g032860
Sobic.004G294700.6	Sb04g032860
Sobic.004G294700.7	Sb04g032860
Sobic.004G294800.1	Sb04g032870
Sobic.004G294800.2	Sb04g032870
Sobic.004G294900.1	Sb04g032880
Sobic.004G294900.2	Sb04g032880
Sobic.004G294900.3	Sb04g032880
Sobic.004G294900.4	Sb04g032880
Sobic.004G294900.5	Sb04g032880
Sobic.004G294900.6	Sb04g032880
Sobic.004G294900.7	Sb04g032880
Sobic.004G294900.8	Sb04g032880
Sobic.004G295000.1	Sb04g032890
Sobic.004G295100.1	Sb04g032900
Sobic.004G295200.1	Sb04g032910
Sobic.004G295300.1	Sb04g032920
Sobic.004G295400.1	Sb04g032930
Sobic.004G295500.1	Sb04g032940
Sobic.004G295700.1	Sb04g032960
Sobic.004G295800.1	Sb04g032970
Sobic.004G295900.1	Sb04g032980
Sobic.004G295900.2	Sb04g032980
Sobic.004G295900.3	Sb04g032980
Sobic.004G296000.1	Sb04g032990
Sobic.004G296000.2	Sb04g032990
Sobic.004G296000.3	Sb04g032990
Sobic.004G296100.1	Sb04g033000
Sobic.004G296200.1	Sb04g033010
Sobic.004G296300.1	Sb04g033020
Sobic.004G296400.1	Sb04g033040
Sobic.004G296500.1	Sb04g033050
Sobic.004G296500.2	Sb04g033050
Sobic.004G296600.1	Sb04g033060
Sobic.004G296700.1	Sb04g033070
Sobic.004G296800.1	Sb04g033080
Sobic.004G297000.1	Sb04g033100
Sobic.004G297000.10	Sb04g033100
Sobic.004G297000.11	Sb04g033100
Sobic.004G297000.12	Sb04g033100
Sobic.004G297000.13	Sb04g033100
Sobic.004G297000.14	Sb04g033100
Sobic.004G297000.15	Sb04g033100
Sobic.004G297000.16	Sb04g033100
Sobic.004G297000.17	Sb04g033100
Sobic.004G297000.3	Sb04g033100
Sobic.004G297000.4	Sb04g033100
Sobic.004G297000.5	Sb04g033100
Sobic.004G297000.6	Sb04g033100
Sobic.004G297000.7	Sb04g033100
Sobic.004G297000.8	Sb04g033100
Sobic.004G297000.9	Sb04g033100
Sobic.004G297100.1	Sb04g033105
Sobic.004G297200.2	Sb04g033110
Sobic.004G297200.3	Sb04g033110
Sobic.004G297300.1	Sb04g033120
Sobic.004G297400.1	Sb04g033130
Sobic.004G297400.2	Sb04g033130
Sobic.004G297400.3	Sb04g033130
Sobic.004G297400.4	Sb04g033130
Sobic.004G297400.5	Sb04g033130
Sobic.004G297400.6	Sb04g033130
Sobic.004G297400.7	Sb04g033130
Sobic.004G297500.1	Sb04g033140
Sobic.004G297600.1	Sb04g033150
Sobic.004G297700.1	Sb04g033160
Sobic.004G297800.1	Sb04g033170
Sobic.004G298100.1	Sb04g033210
Sobic.004G298200.1	Sb04g033220
Sobic.004G298200.2	Sb04g033220
Sobic.004G298300.1	Sb04g033230
Sobic.004G298300.2	Sb04g033230
Sobic.004G298400.1	Sb04g033240
Sobic.004G298600.1	Sb04g033260
Sobic.004G298700.1	Sb04g033270
Sobic.004G298900.1	Sb04g033280
Sobic.004G299000.1	Sb04g033290
Sobic.004G299300.1	Sb04g033310
Sobic.004G299300.2	Sb04g033310
Sobic.004G299300.3	Sb04g033310
Sobic.004G299300.4	Sb04g033310
Sobic.004G299500.1	Sb04g033320
Sobic.004G299700.1	Sb04g033340
Sobic.004G299700.2	Sb04g033340
Sobic.004G300000.1	Sb04g033360
Sobic.004G300000.2	Sb04g033360
Sobic.004G300100.1	Sb04g033370
Sobic.004G300100.2	Sb04g033370
Sobic.004G300300.1	Sb04g033380
Sobic.004G300500.1	Sb04g033390
Sobic.004G300500.2	Sb04g033390
Sobic.004G300500.3	Sb04g033390
Sobic.004G300600.1	Sb04g033400
Sobic.004G300701.1	Sb04g033410
Sobic.004G300800.1	Sb04g033420
Sobic.004G300900.1	Sb04g033430
Sobic.004G301000.1	Sb04g033440
Sobic.004G301100.1	Sb04g033450
Sobic.004G301100.2	Sb04g033450
Sobic.004G301300.1	Sb04g033460
Sobic.004G301400.1	Sb04g033470
Sobic.004G301600.1	Sb04g033490
Sobic.004G301700.1	Sb04g033510
Sobic.004G301800.1	Sb04g033520
Sobic.004G301900.1	Sb04g033530
Sobic.004G301900.2	Sb04g033530
Sobic.004G302100.1	Sb04g033540
Sobic.004G302200.1	Sb04g033550
Sobic.004G302300.1	Sb04g033560
Sobic.004G302400.1	Sb04g033570
Sobic.004G302400.3	Sb04g033570
Sobic.004G302400.4	Sb04g033570
Sobic.004G302500.1	Sb04g033580
Sobic.004G302600.1	Sb04g033585
Sobic.004G302700.1	Sb04g033590
Sobic.004G302700.2	Sb04g033590
Sobic.004G302800.1	Sb04g033600
Sobic.004G302800.2	Sb04g033600
Sobic.004G302900.1	Sb04g033610
Sobic.004G303000.1	Sb04g033620
Sobic.004G303000.2	Sb04g033620
Sobic.004G303000.3	Sb04g033620
Sobic.004G303000.4	Sb04g033620
Sobic.004G303200.1	Sb04g033650
Sobic.004G303400.1	Sb04g033670
Sobic.004G303400.2	Sb04g033670
Sobic.004G303433.1	Sb04g033675
Sobic.004G303600.1	Sb04g033680
Sobic.004G303700.1	Sb04g033700
Sobic.004G304000.1	Sb04g033710
Sobic.004G304000.3	Sb04g033710
Sobic.004G304100.1	Sb04g033720
Sobic.004G304100.2	Sb04g033720
Sobic.004G304200.1	Sb04g033730
Sobic.004G304300.1	Sb04g033740
Sobic.004G304400.1	Sb04g033750
Sobic.004G304400.2	Sb04g033750
Sobic.004G304550.1	Sb04g033770
Sobic.004G304625.1	Sb04g033780
Sobic.004G304700.1	Sb04g033790
Sobic.004G304800.1	Sb04g033800
Sobic.004G304900.1	Sb04g033810
Sobic.004G304900.10	Sb04g033810
Sobic.004G304900.11	Sb04g033810
Sobic.004G304900.12	Sb04g033810
Sobic.004G304900.5	Sb04g033810
Sobic.004G304900.6	Sb04g033810
Sobic.004G304900.7	Sb04g033810
Sobic.004G304900.8	Sb04g033810
Sobic.004G304900.9	Sb04g033810
Sobic.004G305000.1	Sb04g033820
Sobic.004G305100.1	Sb04g033830
Sobic.004G305400.1	Sb04g033850
Sobic.004G305400.2	Sb04g033850
Sobic.004G305600.1	Sb04g033860
Sobic.004G305700.1	Sb04g033870
Sobic.004G305800.1	Sb04g033880
Sobic.004G305800.2	Sb04g033880
Sobic.004G305800.3	Sb04g033880
Sobic.004G305800.4	Sb04g033880
Sobic.004G305900.1	Sb04g033890
Sobic.004G306100.2	Sb04g033895
Sobic.004G306200.1	Sb04g033900
Sobic.004G306300.1	Sb04g033910
Sobic.004G306400.1	Sb04g033920
Sobic.004G306400.2	Sb04g033920
Sobic.004G306500.1	Sb04g033930
Sobic.004G306500.2	Sb04g033930
Sobic.004G306700.1	Sb04g033940
Sobic.004G306700.2	Sb04g033940
Sobic.004G306800.1	Sb04g033950
Sobic.004G306800.2	Sb04g033950
Sobic.004G306900.1	Sb04g033960
Sobic.004G307000.1	Sb04g033970
Sobic.004G307100.1	Sb04g033980
Sobic.004G307200.1	Sb04g033990
Sobic.004G307300.1	Sb04g034000
